Position Error,Orientation Error,Position Error Std,Orientation Error Std,Estimated Target X,Estimated Target Y,Estimated Target Z,Estimated Target Roll,Estimated Target Pitch,Estimated Target Yaw,dQ Estimated_1,dQ Estimated_2,dQ Estimated_3,dQ Estimated_4,dQ Estimated_5,dQ Estimated_6,dL Estimated_1,dL Estimated_2,dL Estimated_3,dL Estimated_4,dL Estimated_5,dL Estimated_6,dX Estimated_1,dX Estimated_2,dX Estimated_3,dX Estimated_4,dX Estimated_5,dX Estimated_6
0.12894198983963107,0.47809224830387254,0.025665735843714222,0.032426246258675594,-0.02999999999999997,-0.47,0.0,-0.0002036732051030495,1.2246467991473532e-16,-0.00020367320510327155,-0.05745003894232953,-0.010515111148988496,0.1342856444730971,-0.02552491033540364,-0.006292782771009078,0.004769632885150216,-3.165870343657673e-17,-1.0408340855860843e-17,1.5612511283791264e-17,6.938893903907228e-18,0.0,0.0,0.008551062166300957,0.010980344245723715,-0.0,-0.009185626429735597,-0.017940681198068905,-0.05745003894232953
0.08866742450887248,0.2507228577619795,0.009797214571351109,0.019377750954285816,-0.021448937833699014,-0.4590196557542763,0.0,-0.009389299634838645,-0.017940681198068784,-0.0576537121474328,-0.05892470569108256,-0.021279963485974614,0.22151862096129254,-0.028752287087897694,-0.020085944948975656,-0.04586819672814525,-2.7321894746634712e-17,-3.122502256758253e-17,1.3877787807814457e-17,-2.0816681711721685e-17,0.0,0.0,-0.026727840864106234,0.027361121271096786,-0.0,-0.010490131214675343,-0.017252577209728386,-0.05892470569108228
0.052263343176746316,0.12693912763493018,0.004056040203604287,0.011351183509343445,-0.056727840864106205,-0.4426388787289032,0.0,-0.010693804419778392,-0.017252577209728264,-0.05912837889618555,-0.07029249134950608,0.026843119908841667,0.251960570909612,-0.024225390704765964,-0.04593972903508648,-0.04378178224152671,-3.209238430557093e-17,-4.85722573273506e-17,1.0408340855860843e-17,-2.0816681711721685e-17,0.0,0.0,-0.0323533459514425,0.028566325661657954,-0.0,0.006068535520778743,-0.029825050638494093,-0.07029249134950577
0.03373290169823371,0.10997206492759767,0.004836675279906383,0.04619514250117697,-0.06235334595144247,-0.441433674338342,0.0,0.005864862315675693,-0.029825050638493972,-0.07049616455460904,-0.04562645761752385,0.005424706722733992,0.22755587980360598,-0.027548688968781012,-0.0032933960105127683,-0.11310656451524881,-1.734723475976807e-17,-3.469446951953614e-17,5.204170427930421e-18,-1.3877787807814457e-17,0.0,0.0,-0.06960203120999625,0.035200541837987306,-0.0,-0.028245149316238168,-0.0195325183705371,-0.04562645761752339
0.025049308432495112,0.03924972838370763,0.001308951982164679,0.003919226987130603,-0.09960203120999622,-0.43479945816201265,0.0,-0.02844882252134122,-0.01953251837053698,-0.04583013082262666,-0.078343786818806,-0.010329752912917052,0.2888343781621816,-0.02009175039252946,-0.04879379485723639,-0.05470027036997675,-8.933825901280557e-17,-6.938893903907228e-18,5.204170427930421e-18,-6.938893903907228e-18,0.0,0.0,-0.03853328798440291,0.027746199477320724,-0.0,-0.03856664705852915,-0.03769716898469321,-0.07834378681880572
0.02825806471060604,0.03802489355327694,0.006908870406609901,0.037962844699910445,-0.06853328798440289,-0.44225380052267926,0.0,-0.038770320263632196,-0.03769716898469309,-0.07854746002390899,-0.1060551202725242,-0.033624267367282724,0.31173803992908933,-0.03678127183115935,-0.08015182687477161,-0.0056347929058174345,-6.765421556309548e-17,-6.938893903907228e-18,2.2551405187698492e-17,-1.0408340855860843e-17,0.0,0.0,-0.03256968731161657,0.018291838800538144,-0.0,-0.06349659657023449,-0.02270372295622543,-0.10605512027252384
0.03145771767174621,0.08501820441650397,0.006906804595690258,0.04276941853963706,-0.06256968731161655,-0.45170816119946183,0.0,-0.06370026977533753,-0.02270372295622531,-0.10625879347762711,-0.13007854679475447,-0.08747032992895032,0.310990106674641,-0.03263491754540308,-0.04824909844465604,0.05429671618986548,-9.454242944073599e-17,-1.3877787807814457e-17,2.2551405187698492e-17,-3.469446951953614e-18,0.0,0.0,-0.01685571979933814,0.03041954562087209,-0.0,-0.0955228355791232,-0.06335810275883091,-0.1300785467947542
0.03087079063202711,0.04665916080341802,0.002096372546635282,0.004579179674127166,-0.046855719799338114,-0.4395804543791279,0.0,-0.09572650878422624,-0.06335810275883079,-0.13028221999985748,-0.16994003906119753,-0.19561605117289402,0.38616147972236947,-0.003747682696712263,-0.0524665248271009,0.14897843796780913,-3.235259282696745e-16,-2.7755575615628914e-17,2.949029909160572e-17,-5.204170427930421e-17,0.0,0.0,0.021879246049450327,0.04669521078880011,-0.0,-0.14063331417868025,-0.13900712790977046,-0.16994003906119798
0.05845588850710865,0.08169325282179349,0.008312559795587853,0.03171372062373158,-0.008120753950549644,-0.42330478921119985,0.0,-0.1408369873837833,-0.13900712790977035,-0.17014371226630126,-0.11909298167280585,0.015988936618104688,0.2502279923241097,0.0018641971644481094,-0.10408668816664704,0.054438173238191084,-2.437286483747414e-16,-2.7755575615628914e-17,2.949029909160572e-17,-7.19910242530375e-17,0.0,0.0,-0.02818119105728092,-0.0008267569990903223,-0.0,-0.10335082310305756,-0.10809705171988446,-0.11909298167280634
0.02922377508759839,0.07654778879801273,0.004853107314695471,0.022384078347713096,-0.058181191057280895,-0.47082675699909027,0.0,-0.1035544963081606,-0.10809705171988433,-0.11929665487790961,-0.10677168671714643,0.0076270267139699754,0.2587336558449107,-0.02106501378325247,-0.08775293821775372,0.02080172230141157,-3.0270924655795284e-16,-2.0816681711721685e-17,2.949029909160572e-17,-7.19910242530375e-17,0.0,0.0,-0.04939872453713111,0.010395810735081966,-0.0,-0.0894290279803196,-0.06675457878849225,-0.1067716867171469
0.02783732551355932,0.07311013779958012,0.003594939686282915,0.03528532400816677,-0.07939872453713108,-0.45960418926491803,0.0,-0.08963270118542264,-0.06675457878849213,-0.10697535992225017,-0.10023802207933903,-0.08351733471167178,0.3269896073864372,-0.028403274366766228,-0.08657742385635359,0.013200345771961622,-3.353437319497665e-16,-3.469446951953614e-17,8.673617379884035e-18,-8.586881206085195e-17,0.0,0.0,-0.05419125180849529,0.025612605157309,-0.0,-0.12138916553108686,-0.07693349702088048,-0.10023802207933982
0.034108424067669986,0.08776929760012978,0.002809427038078019,0.008629152128151856,-0.08419125180849527,-0.44438739484269096,0.0,-0.12159283873618991,-0.07693349702088036,-0.10044169528444309,-0.09436830516243691,-0.019164497825728904,0.3023155914423355,-0.018776388561707193,-0.09420662824556207,0.004668870792726373,-3.6309930756539543e-16,-3.122502256758253e-17,8.673617379884035e-18,-5.811323644522304e-17,0.0,0.0,-0.05091214241327971,0.023033396495415775,-0.0,-0.08559671449371611,-0.06868325871053331,-0.09436830516243777
